ans,circle_r,circle_g,circle_b,bg_r,bg_g,bg_b
3,0.7627464753979029,0.605985037506406,0.1250655801583825,0.6547669408053476,0.6547669408053476,0.6547669408053476
3,0.646020464937482,0.5950367883572075,0.45825547380198595,0.2636070090262296,0.2636070090262296,0.2636070090262296
3,0.7300239808971175,0.7214225907010275,0.5616338743861011,0.5248199754739801,0.5248199754739801,0.5248199754739801
3,0.4605889420146567,0.4141191397379448,0.32117152690617634,0.08591978545007573,0.08591978545007573,0.08591978545007573
3,0.45528886720884243,0.4515500776284529,0.14708234701101724,0.38555533610507076,0.38555533610507076,0.38555533610507076
0,0.8682930807925646,0.6464085846781582,0.47503610437651644,0.8841983703683312,0.8841983703683312,0.8841983703683312
3,0.8006726156554143,0.6924609782858103,0.21631307641566497,0.5648950852519138,0.5648950852519138,0.5648950852519138
3,0.65628144261538,0.5993821556111965,0.11262396709282745,0.19771314047369581,0.19771314047369581,0.19771314047369581
3,0.710176019218001,0.7461700070225316,0.07283587169146949,0.9966304636111033,0.9966304636111033,0.9966304636111033
1,0.25632896486634693,0.19883554518525165,0.17787971360444402,0.7211565612900422,0.7211565612900422,0.7211565612900422
3,0.06907885852774469,0.0702733512710606,0.031956778361448154,0.8695752488788219,0.8695752488788219,0.8695752488788219
0,0.9123426931501385,0.6866168324897126,0.5817812050670635,0.7207177649614607,0.7207177649614607,0.7207177649614607
3,0.032422345633060234,0.020497910073356208,0.014589532889663748,0.2671593004470777,0.2671593004470777,0.2671593004470777
1,0.2033551503233385,0.1473324255740397,0.00225089771805524,0.2289282942968689,0.2289282942968689,0.2289282942968689
3,0.9948941925321213,0.9797032614929951,0.7394291706735914,0.4243557489799523,0.4243557489799523,0.4243557489799523
1,0.2517348390596076,0.19539143930074748,0.031754563063015294,0.7000829963297244,0.7000829963297244,0.7000829963297244
0,0.6464095475266444,0.4972688698204977,0.30811175504527943,0.4681452228062315,0.4681452228062315,0.4681452228062315
3,0.6673426070119234,0.658037723424915,0.47078206269868345,0.9164968215914787,0.9164968215914787,0.9164968215914787
1,0.5123254629548916,0.3137175065919368,0.1745540691253974,0.6772503953190449,0.6772503953190449,0.6772503953190449
3,0.08758837770570072,0.0615634945742027,0.05023555622953532,0.9218976247465248,0.9218976247465248,0.9218976247465248
